dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
24703	0.66	19231	14255	14889	18777	12697
24746	0.66	19231	14230	14889	18768	12697
24788	0.66	19231	14297	14889	18763	12706
24830	0.662	19231	14214	14889	18728	12745
24873	0.67	19231	14089	14889	18749	12885
24915	0.663	19231	14214	14889	18772	12761
24958	0.666	19231	14225	14889	18762	12827
25000	0.666	19231	14231	14889	18766	12815
25043	0.671	19231	14151	14889	18722	12920
25085	0.669	19231	14225	14889	18748	12867
25128	0.668	19231	14265	14889	18760	12854
25170	0.667	19231	14202	14889	18754	12828
25212	0.67	19231	14156	14889	18719	12893
25255	0.667	19231	14210	14889	18738	12829
25297	0.674	19231	14149	14889	18740	12972
25340	0.674	19231	14167	14889	18714	12972
25382	0.67	19231	14205	14889	18729	12904
25425	0.674	19231	14218	14889	18732	12970
25467	0.676	19231	14143	14889	18746	13019
25510	0.677	19231	14215	14889	18749	13022
25552	0.677	19231	14171	14889	18754	13030
25594	0.676	19231	14138	14889	18725	13002
25637	0.681	19231	14162	14889	18723	13098
25679	0.683	19231	14104	14889	18730	13139
25722	0.684	19231	14174	14889	18759	13167
25764	0.681	19231	14159	14889	18743	13101
25807	0.686	19231	14140	14889	18762	13197
25849	0.685	19231	14057	14889	18706	13182
25892	0.684	19231	14114	14889	18740	13156
25934	0.692	19231	14038	14889	18756	13315
25976	0.684	19231	14149	14889	18711	13169
26019	0.688	19231	14140	14889	18715	13242
26061	0.688	19231	14091	14889	18718	13236
26104	0.687	19231	14110	14889	18693	13225
26146	0.69	19231	14151	14889	18753	13284
26189	0.69	19231	14107	14889	18695	13278
26231	0.691	19231	14116	14889	18787	13292
26274	0.693	19231	14086	14889	18707	13341
26316	0.693	19231	14047	14889	18708	13330
26358	0.693	19231	14077	14889	18717	13335
26401	0.695	19231	14054	14889	18723	13369
26443	0.697	19231	14131	14889	18758	13406
26486	0.701	19231	14016	14889	18704	13485
26528	0.701	19231	14084	14889	18772	13481
26571	0.697	19231	14091	14889	18770	13416
26613	0.702	19231	14053	14889	18737	13513
26656	0.698	19231	14103	14889	18747	13437
